860634/4101;Zuzana Priemerny;15.08.1965 19:03:24
860721/7115;Nikola Prokop;09.10.1961 17:38:24;8823;18
860877/2324;Patricia Stevuliak;03.09.1946 16:22:24;4912;10
860884/5054;Anton Priemerny;16.04.1992 17:09:24;4058;9
861011/5782;Sylvia Hruby;28.02.1982 18:15:24;3095;7
861070/4826;Juraj Vojtassak;06.08.2012 21:46:24;8155;17
861109/7051;Vladimira Tenky;03.10.1989 4:38:24;3721;8
861156/2725;Lukas Vojtassak;05.09.2001 17:14:24;9885;20
861228/9932;Andrej Florek;28.03.1993 16:36:24;931;2
861320/7266;Sylvia Florek;08.04.1941 18:15:24;1973;4
861397/1813;Andrej Zavodancik;01.11.1949 12:44:24
861418/5082;Petra Iglar;27.05.1933 4:12:24;6718;14
861453/1797;Marek Vojtassak;05.07.1956 8:49:24;3981;8
861495/1246;Mia Iglar;17.06.1989 21:07:24;366;2
861511/5299;Michaela Stevuliak;07.10.1944 4:00:24;47;2
861699/8654;Nikola Jurovcik;06.10.2015 11:21:24;6825;14
861787/4095;Gabriela Prokop;08.10.2005 1:05:24;4151;9
861824/4293;Mia Florek;16.12.1921 2:10:24
861903/9599;Sylvia Jurovcik;26.05.1942 11:48:24;625;2
861922/6753;Michaela Novak;05.07.1976 5:06:24;1606;4
862051/5926;Mia Kocur;23.11.1935 4:38:24
862065/9333;Vladimira Iglar;05.01.1991 15:41:24;1102;3
862128/4026;Natalia Priemerny;02.01.1966 10:26:24;2322;5
862198/1284;Natalia Vysoky;26.12.1926 7:20:24;4292;9
862290/2814;Michaela Kiska;22.12.1994 10:20:24;5846;12
862314/2473;Natalia Jurovcik;25.08.1963 17:04:24;6721;14
862347/9754;Andrej Fico;28.09.1945 14:34:24;4206;9
862462/3339;Radoslav Florek;26.11.1966 18:54:24;4275;9
862578/8379;Lukas Liska;31.07.1942 3:24:24;8151;17
862773/3959;Andrej Kocur;05.06.1990 1:12:24;8435;17
862843/1594;Zuzana Novak;04.07.2017 22:00:24
862912/2942;Jakub Zavodancik;10.05.1944 13:15:24;7545;16
863079/1518;Anton Vysoky;31.07.1988 8:05:24;5612;12
863100/4277;Natalia Danko;15.01.1949 5:42:24
863250/8426;Andrej Priemerny;24.06.1967 16:04:24;8742;18
863511/2241;Marek Iglar;16.07.1924 10:58:24;7667;16
863532/1239;Anton Lassak;22.09.1973 20:07:24;4486;9
863699/4038;Sylvia Stevuliak;29.03.2011 17:13:24;3589;8
863883/2465;Vladimira Liska;24.06.1963 20:42:24
864073/8031;Vladimira Zavodancik;26.05.2002 9:23:24;8838;18
864244/5627;Lukas Nizky;24.04.1960 4:02:24
864437/7445;Jakub Novak;01.03.1945 10:27:24;9621;20
864518/9786;Petra Kiska;24.02.1959 8:36:24;5434;11
864627/3154;Marek Lassak;06.08.1938 2:03:24;7443;15
864663/7594;Anton Danko;01.02.1978 1:47:24
866246/4738;Juraj Kiska;30.04.1968 23:16:24;7704;16
866295/3322;Mia Siroky;30.05.1940 18:52:24;1038;3
866370/6173;Peter Fico;22.02.1957 0:14:24;8881;18
866448/8592;Zoltan Vojtassak;05.08.1928 22:30:24;6421;13
866471/1670;Nikola Nizky;11.07.2011 9:46:24;9328;19
866527/5580;Sylvia Florek;09.05.1981 3:47:24;1548;4
866780/7927;Radoslav Prokop;23.04.1934 14:20:24;8343;17
867160/9941;Sylvia Novak;22.01.1944 10:24:24;8898;18
867342/1151;Zoltan Florek;09.10.1970 1:16:24;3882;8
867354/9718;Petra Vojtassak;25.06.1974 15:46:24;8839;18
867464/6489;Patricia Novak;23.09.1993 19:03:24;9284;19
867547/4041;Vladimira Nizky;15.09.1986 21:15:24
867555/2474;Zaneta Vojtassak;30.04.1936 22:07:24;8477;17
867674/3767;Mia Zavodancik;26.11.1981 18:24:24;2945;6
867715/9445;Zaneta Stevuliak;02.12.1931 8:38:24;621;2
867876/4876;Juraj Zavodancik;03.10.1946 19:14:24;9662;20
867945/8484;Lukas Mastny;23.04.1972 5:12:24;4681;10
868011/9818;Anton Prokop;22.03.1984 10:24:24
868184/2516;Jakub Fico;21.03.1986 2:40:24;8545;18
868199/4890;Natalia Liska;20.04.1977 8:21:24;2555;6
868285/8649;Gabriela Iglar;14.03.2017 2:50:24;5113;11
868322/3093;Peter Kiska;07.07.1972 10:04:24;2757;6
868392/3321;Marek Hruby;20.11.1928 4:41:24;5922;12
868532/5877;Juraj Liska;22.06.1995 11:02:24;9001;19
868609/3374;Marek Florek;23.10.1930 15:39:24;7050;15
868684/5653;Mia Vysoky;27.08.1987 0:17:24
868769/9195;Nikola Siroky;15.02.1976 1:37:24;9513;20
869088/7460;Anton Florek;10.05.1948 18:22:24;8053;17
869165/1134;Zoltan Florek;27.03.2013 19:04:24;8402;17
869239/1811;Lukas Danko;01.03.2009 3:35:24;4922;10
869392/8961;Jakub Zavodancik;21.01.2008 8:24:24
869530/6971;Gabriela Stevuliak;25.03.1972 6:35:24
869603/3197;Juraj Mastny;10.10.1947 7:35:24;7171;15
869831/5999;Michaela Liska;25.03.1937 5:51:24;8154;17
869853/4671;Mia Nizky;04.08.1926 18:49:24;7451;15
869898/1797;Rastislav Mastny;22.12.1955 19:09:24;2941;6
870033/4809;Jakub Priemerny;11.06.1969 3:45:24;5694;12
870068/9746;Peter Stevuliak;02.03.1940 7:57:24;7577;16
870197/2331;Marek Vojtassak;30.08.1980 21:49:24;2657;6
870218/1670;Lukas Danko;26.05.1983 1:56:24;4778;10
870302/5814;Lukas Kocur;11.03.1994 19:47:24;7172;15
870325/9284;Peter Hruby;17.10.1952 8:11:24
870426/2577;Rastislav Vysoky;04.11.1952 5:44:24;3122;7
870567/7341;Natalia Vysoky;19.06.2014 23:38:24;4739;10
870647/3001;Mia Iglar;05.07.1980 16:23:24
870720/8755;Radoslav Vojtassak;08.01.1927 3:33:24;9486;19
870779/4624;Gabriela Kiska;16.01.2013 12:24:24;4401;9
870963/5359;Anton Siroky;19.06.1942 23:49:24;277;2
871034/8462;Andrej Lassak;25.01.1997 16:21:24;9304;19
871071/4017;Radoslav Kiska;12.01.1998 4:23:24;281;2
871088/9235;Jakub Florek;02.03.1967 3:24:24;7567;16
871148/1666;Gabriela Novak;13.09.2016 18:54:24;4901;10
871361/4980;Anton Hruby;08.06.1921 19:05:24;2835;6
871508/4495;Andrej Stevuliak;16.03.1989 3:27:24
871533/4171;Nikola Vojtassak;01.09.1946 19:46:24;8841;18
871560/1316;Jakub Siroky;17.05.1950 13:36:24;7174;15
871601/4648;Gabriela Tenky;01.12.1956 16:43:24;3463;7
871661/6766;Jakub Mastny;25.10.2010 5:58:24;4567;10
871727/5396;Petra Hruby;26.11.1918 6:15:24;8393;17
871806/2116;Rastislav Prokop;10.07.1965 14:47:24;7584;16
872019/8475;Petra Novak;01.04.2002 5:08:24
872071/2111;Anton Iglar;23.08.1973 6:27:24;3657;8
872245/5071;Gabriela Lassak;27.07.1956 5:36:24
872395/8339;Sylvia Kocur;22.08.1947 17:58:24;7203;15
872439/7490;Nikola Jurovcik;01.06.2003 19:45:24
872471/6011;Patricia Liska;07.02.1944 13:56:24;8483;17
872689/8399;Radoslav Novak;29.05.1983 6:41:24;9139;19
872763/9709;Andrej Jurovcik;23.04.1971 0:42:24;9936;20
872800/4507;Patricia Vysoky;11.05.2006 0:32:24;4011;9
874129/4772;Radoslav Tenky;08.10.1919 10:35:24;7858;16
874797/8800;Anton Siroky;21.05.2009 15:27:24
874801/1287;Andrej Kiska;15.04.2012 22:38:24;2405;5
874974/6892;Marek Florek;13.12.1961 10:28:24;3302;7
875025/5565;Zoltan Priemerny;17.01.1998 4:25:24;9051;19
875204/2391;Mia Danko;10.07.1934 0:05:24;2981;6
875345/8291;Rastislav Nizky;07.01.1962 19:12:24;1243;3
875443/4711;Zuzana Liska;08.07.1990 22:03:24;9272;19
875552/7895;Michal Siroky;21.04.1952 22:44:24;7613;16
875564/4830;Anton Prokop;08.03.1941 18:03:24;3714;8
875571/5388;Patricia Mastny;28.07.1940 16:52:24;9754;20
875611/9154;Gabriela Vysoky;21.09.1960 7:03:24;6404;13
875623/9788;Lukas Danko;22.09.1924 18:21:24;7675;16
875658/1095;Radoslav Liska;20.03.2004 8:03:24;5176;11
875768/1462;Andrej Novak;15.04.2016 21:22:24;7292;15
876050/6198;Zuzana Vysoky;25.10.2001 14:37:24;8171;17
876150/3573;Petra Prokop;29.04.1951 2:20:24;733;2
876277/6258;Andrej Jurovcik;10.12.1922 9:57:24;3616;8
876313/9232;Jakub Vojtassak;02.02.2014 22:27:24;8081;17
876450/2047;Vladimira Liska;07.08.2003 20:32:24;8225;17
876492/7614;Anton Stevuliak;15.04.1981 3:04:24;6716;14
876633/2735;Juraj Kiska;13.03.2000 10:36:24;5573;12
876679/2951;Andrej Florek;06.10.1966 23:51:24;8401;17
876766/8236;Zoltan Nizky;05.04.1932 6:04:24;3881;8
876956/3828;Sylvia Vysoky;02.06.1967 0:04:24;7171;15
877374/4550;Zaneta Florek;05.02.1933 7:28:24;4742;10
877411/6003;Andrej Siroky;05.06.1930 11:54:24
877441/9449;Andrej Stevuliak;01.02.1986 10:47:24;2891;6
877543/9372;Lukas Hruby;10.03.1969 19:39:24;8914;18
877559/5512;Andrej Priemerny;31.03.1998 3:50:24;9881;20
877613/7736;Petra Vysoky;13.06.2004 10:09:24;8061;17
877776/5083;Natalia Zavodancik;10.11.1944 22:07:24;8801;18
877928/8530;Natalia Liska;06.10.1927 17:24:24;9383;19
878084/5462;Marek Kocur;26.08.1947 4:52:24
878115/8186;Sylvia Siroky;24.02.1974 23:46:24;9715;20
878257/1262;Michal Iglar;29.04.1933 5:25:24;3711;8
878292/4231;Patricia Iglar;01.07.1975 3:45:24;7561;16
878382/2479;Rastislav Mastny;21.07.2011 22:42:24;7216;15
878518/4641;Andrej Tenky;06.11.2001 1:59:24
878574/4164;Michal Iglar;17.01.2005 21:05:24;8373;17
878787/8946;Vladimira Fico;29.09.1964 14:10:24;9037;19
878834/7583;Patricia Siroky;20.12.1991 19:43:24;2394;5
878887/6082;Nikola Vysoky;11.04.1975 17:39:24;2997;6
878937/7758;Juraj Mastny;22.09.1936 15:02:24;3582;8
878995/1728;Juraj Danko;07.11.1997 20:43:24;6818;14
879038/9300;Natalia Zavodancik;15.04.1960 8:48:24;3135;7
879188/1724;Nikola Kocur;25.11.1980 9:00:24;2562;6
879401/1721;Mia Priemerny;17.02.1981 5:01:24;3891;8
879422/5924;Mia Zavodancik;27.01.1979 19:18:24;6683;14
879433/3031;Vladimira Vojtassak;18.04.2000 14:38:24;5734;12
879474/4771;Peter Stevuliak;24.08.1975 3:21:24;1792;4
879505/6270;Gabriela Nizky;02.12.1949 1:08:24;722;2
879590/5979;Mia Lassak;21.05.1935 7:35:24;6701;14
879747/6240;Juraj Hruby;03.01.1967 12:04:24;1522;4
879916/6765;Marek Kocur;05.12.1973 3:03:24;4703;10
880118/8892;Lukas Vysoky;14.09.2016 4:38:24;4053;9
880164/6229;Juraj Kocur;14.10.1939 5:34:24;3192;7
880251/2222;Petra Fico;02.10.1945 13:31:24;4343;9
880352/5312;Sylvia Jurovcik;20.02.1954 15:34:24;4064;9
880440/2673;Michal Vojtassak;03.05.1922 6:11:24;2365;5
880792/3226;Zaneta Kiska;22.11.1945 5:26:24;7853;16
880885/4335;Marek Hruby;17.05.1948 5:22:24
880928/8024;Zuzana Liska;03.11.1946 10:10:24;5215;11
880968/4336;Radoslav Iglar;02.01.1942 17:59:24;3876;8
881058/2147;Anton Iglar;27.10.1984 3:43:24;8301;17
881196/7168;Michal Jurovcik;08.02.1954 23:15:24;2282;5
881203/4795;Nikola Novak;05.05.1920 6:15:24
881476/9441;Peter Tenky;24.12.1960 2:07:24;6534;14
881516/4431;Andrej Prokop;10.09.1942 8:07:24;1351;3
881579/3717;Zoltan Kiska;01.06.1920 8:02:24;1665;4
881758/6771;Lukas Priemerny;22.01.1987 16:13:24;5812;12
881873/1160;Sylvia Jurovcik;17.01.2002 19:32:24;753;2
881970/1760;Anton Mastny;22.01.1961 20:31:24
882015/1939;Marek Priemerny;17.05.1956 7:14:24;8443;17
882116/8671;Andrej Siroky;07.08.1984 8:18:24;7364;15
882250/2445;Patricia Vysoky;02.08.2014 2:40:24;3363;7
882358/4466;Gabriela Nizky;10.11.2010 7:24:24;4113;9
882390/3568;Marek Stevuliak;20.05.1959 7:57:24;2652;6
882431/6135;Mia Zavodancik;25.05.2000 11:32:24;6941;14
882507/6091;Michal Stevuliak;12.02.1965 0:17:24;8031;17
882619/1702;Jakub Prokop;24.11.1958 0:03:24;447;2
882895/6904;Michal Kocur;07.03.1925 21:01:24;2435;5
882966/8604;Michaela Iglar;05.04.1984 19:49:24
883173/1098;Andrej Nizky;24.03.1926 3:52:24;9247;19
883530/6907;Zoltan Vysoky;10.06.1968 18:43:24;7883;16
883563/4849;Zaneta Kiska;09.12.2017 8:11:24;8001;17
883714/5934;Vladimira Vojtassak;27.11.1965 14:49:24;8835;18
883853/7691;Andrej Priemerny;15.05.1990 16:19:24;5711;12
883995/2066;Sylvia Danko;23.08.2002 3:13:24;5833;12
884003/6851;Jakub Vysoky;16.01.1924 11:24:24;6124;13
884066/1046;Patricia Novak;21.04.2010 12:08:24;801;2
884167/5953;Zuzana Danko;17.02.1931 13:57:24;7355;15
884256/3945;Patricia Tenky;02.11.1933 22:12:24;3036;7
884430/6498;Mia Novak;04.05.1995 19:43:24;8650;18
884514/9585;Mia Liska;02.02.2009 3:11:24
884663/7548;Michaela Stevuliak;12.08.1978 23:36:24;7156;15
884738/1119;Patricia Novak;26.05.1992 17:46:24;9533;20
884859/5305;Jakub Prokop;03.11.1990 13:46:24;2452;5
884868/4101;Jakub Liska;11.06.2003 3:48:24;6378;13
885017/2013;Patricia Fico;22.01.1926 0:08:24;8292;17
885524/4057;Jakub Danko;04.12.1969 1:24:24;6733;14
885775/3303;Lukas Priemerny;26.05.1989 0:28:24
885879/4583;Petra Tenky;02.08.2017 5:46:24;8303;17
885997/5953;Radoslav Nizky;14.04.1975 13:23:24
886205/8007;Rastislav Mastny;01.05.1955 0:48:24;2551;6
886256/2627;Mia Nizky;10.09.1934 23:04:24;7203;15
886339/8911;Jakub Vojtassak;06.04.1926 3:23:24;8574;18
886352/6903;Andrej Florek;06.11.1964 0:59:24;8138;17
886432/6439;Zuzana Mastny;26.01.1984 11:04:24;6469;13
886447/9776;Juraj Prokop;06.10.1966 13:43:24;8299;17
886597/5566;Gabriela Danko;29.03.1997 15:17:24;735;2
886639/2234;Juraj Lassak;23.04.1947 10:15:24;5710;12
886823/9153;Darina Kocur;05.08.2006 23:09:24;8234;17
887143/6428;Andrej Tenky;30.03.2015 21:56:24;2791;6
887243/9842;Patricia Jurovcik;17.09.1970 7:10:24;7753;16
887406/4514;Zuzana Priemerny;24.06.2015 18:21:24;5676;12
887787/8311;Patricia Iglar;27.11.1930 19:16:24;9112;19
887845/8588;Andrej Florek;17.12.1959 11:36:24;8951;18
887918/7358;Zoltan Kocur;20.04.1942 16:18:24;6834;14
887945/7454;Marek Lassak;27.08.1945 8:00:24;7104;15
887968/8588;Zuzana Siroky;14.08.1932 4:16:24;3034;7
888036/8030;Nikola Priemerny;05.04.2003 3:32:24;7761;16
888075/2228;Marek Stevuliak;04.01.1948 5:00:24;6121;13
888121/2579;Anton Priemerny;06.09.1939 10:56:24;7997;16
888161/5702;Rastislav Nizky;22.12.1956 14:51:24;3452;7
888213/9232;Rastislav Nizky;14.10.1924 4:35:24;6349;13
888234/1497;Andrej Mastny;05.11.1990 15:30:24;1954;4
888276/3242;Petra Prokop;04.02.1981 20:29:24;652;2
888802/7751;Patricia Florek;06.05.1924 11:34:24;9533;20
888937/2956;Lukas Priemerny;16.12.1946 13:42:24;9942;20
888993/6442;Andrej Siroky;16.06.1943 17:19:24;9702;20
889047/2974;Gabriela Tenky;01.10.1958 18:28:24;3941;8
889236/5828;Michal Danko;23.03.1947 17:12:24;9963;20
889368/9200;Andrej Priemerny;28.10.2008 0:22:24;8772;18
889662/3555;Michaela Liska;01.10.1996 6:30:24;8542;18
889811/6874;Zuzana Iglar;24.09.1989 16:23:24;6633;14
889839/7551;Mia Hruby;26.10.1940 16:28:24;7176;15
889891/7365;Michal Priemerny;16.08.1926 8:24:24;4951;10
889953/4368;Zaneta Iglar;17.12.1934 12:00:24;8966;18
890034/5372;Vladimira Liska;26.04.1989 2:02:24;7933;16
890118/6998;Michaela Danko;26.05.1989 21:55:24;9097;19
890216/6958;Anton Liska;18.03.2006 7:55:24;3677;8
890294/4635;Anton Vojtassak;15.08.1967 5:45:24;7521;16
890354/6089;Patricia Novak;05.02.1967 4:05:24;8129;17
890430/4270;Michaela Kiska;25.06.1933 4:11:24;8701;18
890714/7308;Andrej Vysoky;08.04.1985 10:47:24;4842;10
890732/9228;Michaela Priemerny;07.03.1934 7:33:24;3097;7
890849/1694;Darina Novak;03.11.1927 18:47:24
890954/1092;Peter Jurovcik;31.03.1999 11:23:24;8254;17
890994/2976;Patricia Florek;21.02.1945 1:54:24;7750;16
891008/2688;Andrej Nizky;25.04.1975 7:29:24;9684;20
891037/6632;Juraj Stevuliak;26.08.1978 5:49:24;9802;20
891177/3169;Natalia Vojtassak;26.08.1933 1:35:24;8912;18
891444/4245;Juraj Vojtassak;05.10.1933 6:41:24;6313;13
891453/8668;Andrej Lassak;16.04.1995 7:04:24;9895;20
891556/7759;Juraj Siroky;24.12.1959 4:26:24;9284;19
891627/3152;Rastislav Jurovcik;16.05.2008 20:12:24;9902;20
891875/9338;Mia Siroky;02.10.1978 10:22:24;4740;10
891997/5523;Petra Zavodancik;30.06.1972 2:17:24;8071;17
892138/8467;Radoslav Mastny;30.04.1948 14:01:24;7843;16
892166/9429;Zuzana Danko;18.05.2002 9:54:24
892233/3356;Darina Zavodancik;26.09.1996 17:23:24
892269/4755;Gabriela Liska;05.06.1972 5:31:24;6313;13
892398/3787;Sylvia Novak;28.01.1969 15:53:24;8682;18
892547/8735;Andrej Vysoky;04.08.1939 16:09:24;8561;18
892661/7782;Juraj Lassak;13.11.2007 10:48:24;8073;17
892773/4040;Peter Vojtassak;04.09.1933 23:26:24;7071;15
892843/5995;Peter Vysoky;13.11.1975 11:12:24;2951;6
892900/6514;Zuzana Florek;10.11.1978 18:13:24;4201;9
892926/2147;Zaneta Liska;06.11.1992 12:53:24;9221;19
893003/7610;Darina Iglar;04.08.2013 22:28:24;8693;18
893059/8740;Gabriela Siroky;29.07.1948 5:04:24;8472;17
893411/1375;Mia Lassak;11.10.2011 3:27:24;6443;13
893589/8613;Andrej Vysoky;24.07.1951 15:12:24;8913;18
893597/4440;Juraj Prokop;30.10.2014 19:37:24;9662;20
893710/9631;Michaela Prokop;14.11.1992 11:21:24;2498;5
893785/5722;Peter Lassak;14.12.1959 7:12:24;9972;20
893991/8715;Michal Vojtassak;04.05.2008 17:54:24;7941;16
894098/8782;Juraj Kocur;21.06.2005 9:11:24;7425;15
894210/2655;Patricia Iglar;06.10.1964 0:01:24;8441;17
894702/4960;Zuzana Kiska;01.09.1932 20:51:24;7435;15
894894/7717;Natalia Danko;20.09.2017 15:04:24
895047/2568;Michaela Kiska;12.07.2005 10:06:24;8814;18
895053/2553;Jakub Novak;21.06.1960 16:25:24;9264;19
895079/7665;Mia Tenky;10.06.1985 4:27:24;9452;19
895148/4738;Michaela Lassak;27.04.1944 7:49:24;6006;13
895567/2173;Gabriela Lassak;13.07.1960 21:18:24;9031;19
895666/1041;Andrej Stevuliak;22.07.1979 1:45:24;9867;20
895786/8702;Natalia Vysoky;02.02.1959 22:28:24;8938;18
895936/5951;Gabriela Iglar;30.12.1938 1:04:24;8583;18
896005/6444;Michaela Nizky;30.01.1927 16:25:24;5612;12
896024/4342;Zoltan Florek;03.12.1949 4:49:24;8022;17
896044/8021;Michal Mastny;30.12.2014 11:14:24;3338;7
896107/2935;Rastislav Zavodancik;16.01.1945 14:38:24;5735;12
896186/2445;Natalia Mastny;22.01.1949 16:38:24;1172;3
896402/5417;Lukas Zavodancik;22.04.1950 11:59:24;9634;20
896767/7191;Peter Zavodancik;25.03.1936 13:26:24;7854;16
896793/8657;Zaneta Novak;04.01.1966 16:20:24;9262;19
896856/2997;Sylvia Nizky;28.10.1939 19:50:24;9411;19
897946/3543;Vladimira Kocur;11.05.1987 17:18:24;7811;16
898069/2025;Marek Stevuliak;05.07.1951 11:27:24;7811;16
898305/8748;Radoslav Jurovcik;10.02.1969 12:35:24;9861;20
899120/5302;Andrej Kocur;27.03.1926 11:32:24;8701;18
899372/8461;Jakub Liska;18.07.1940 8:22:24;6850;14
899384/7816;Peter Jurovcik;11.08.1967 21:08:24
899498/7124;Darina Kocur;28.12.1949 1:03:24;5931;12
899548/2704;Sylvia Hruby;16.03.1971 3:30:24;9234;19
899791/2782;Lukas Liska;13.03.2015 13:37:24;8711;18
900004/2995;Zoltan Stevuliak;18.01.2003 19:44:24;9242;19
900203/1490;Sylvia Nizky;09.10.1958 10:20:24;7585;16
900242/2091;Darina Hruby;12.11.1995 22:45:24;5911;12
900264/5644;Andrej Tenky;06.02.1962 9:59:24;7241;15
900305/4250;Anton Tenky;31.03.1986 19:16:24
900362/1595;Gabriela Prokop;22.02.1983 17:56:24;87;2
900495/6334;Rastislav Nizky;24.11.2002 13:43:24;6225;13
900514/6681;Nikola Danko;22.04.2017 19:15:24;6295;13
900576/7407;Nikola Siroky;25.02.1980 19:38:24;7781;16
900700/1017;Michaela Jurovcik;19.12.1982 0:57:24;8623;18
900778/2980;Zaneta Zavodancik;21.02.1976 16:09:24;3790;8
900792/5814;Zaneta Kiska;05.07.2018 15:52:24;3398;7
900988/1244;Rastislav Kocur;25.03.2015 17:43:24;4534;10
901035/7993;Peter Liska;04.05.1963 9:07:24;8674;18
901113/5772;Darina Hruby;26.07.1987 19:29:24;2833;6
901153/5847;Anton Vysoky;11.06.1996 0:16:24;5473;11
901173/1348;Mia Zavodancik;21.04.1950 15:58:24;7063;15
901251/1430;Zaneta Danko;03.01.1940 18:48:24;5412;11
901305/8571;Mia Zavodancik;11.04.1982 6:05:24;9076;19
901539/8733;Darina Kocur;06.12.1989 6:09:24;4331;9
901547/7660;Vladimira Lassak;18.10.1948 10:01:24
901668/4448;Andrej Stevuliak;17.02.1983 22:34:24;667;2
901716/5315;Peter Kocur;02.11.2001 2:12:24;6268;13
901787/7997;Sylvia Kocur;19.09.1955 10:43:24;9344;19
902075/2013;Patricia Siroky;09.04.1958 9:17:24;2926;6
902281/4022;Andrej Zavodancik;22.07.1958 7:56:24;8873;18
902316/5502;Darina Fico;29.06.1933 18:36:24;6515;14
902402/9370;Peter Mastny;02.01.1947 5:04:24;8394;17
902452/4846;Juraj Tenky;20.09.1939 19:26:24;9801;20
902523/2521;Juraj Priemerny;24.11.1929 6:45:24;5639;12
902534/6731;Vladimira Siroky;31.03.1945 13:47:24;7033;15
902678/8478;Vladimira Priemerny;14.12.2005 11:57:24;9476;19
902710/2429;Andrej Kiska;07.05.1992 20:46:24
902731/4714;Petra Stevuliak;16.10.1922 11:51:24;9094;19
902758/7504;Zoltan Danko;29.12.1992 1:44:24;4915;10
902778/3243;Vladimira Kocur;07.02.1950 15:18:24;8792;18
902917/3348;Michal Nizky;24.09.1974 8:09:24;7482;15
903115/7466;Gabriela Mastny;01.04.2016 4:32:24
903253/5103;Andrej Kiska;09.11.1947 15:42:24;7401;15
903280/8350;Michaela Lassak;12.01.1955 23:04:24;4182;9
903418/7244;Andrej Jurovcik;17.03.2010 2:37:24;8697;18
903528/6175;Lukas Siroky;02.02.1969 9:14:24;9778;20
903660/6226;Zoltan Lassak;31.10.1949 10:54:24;8732;18
903901/2250;Marek Vysoky;09.10.1932 0:12:24;8226;17
903954/2393;Zaneta Mastny;16.07.1922 11:53:24;382;2
904063/1379;Mia Iglar;07.12.1962 13:28:24;8226;17
904150/7416;Andrej Kocur;30.01.1992 21:49:24;8475;17
904325/8090;Andrej Florek;23.05.1948 5:32:24;7742;16
904406/2162;Sylvia Iglar;15.08.1919 1:25:24;6864;14
904455/2815;Gabriela Zavodancik;06.08.1940 3:18:24;5321;11
904515/9894;Natalia Novak;29.11.1960 18:58:24;5652;12
904647/4793;Andrej Liska;09.03.1973 13:29:24;9655;20
904833/8866;Zoltan Liska;13.09.1940 7:51:24;8634;18
904887/5108;Peter Stevuliak;24.06.1964 16:38:24;7831;16
905035/1529;Patricia Stevuliak;05.03.1933 22:08:24;6344;13
905176/9658;Andrej Nizky;23.09.1978 22:42:24;9763;20
905228/1376;Natalia Stevuliak;23.06.1949 20:55:24;7122;15
905337/9621;Nikola Hruby;16.02.2002 8:15:24;1525;4
905377/1468;Sylvia Zavodancik;28.04.1998 4:52:24;9970;20
905430/9506;Darina Danko;18.10.2016 10:30:24;5387;11
905462/1338;Zoltan Hruby;13.03.1942 5:57:24;9423;19
905896/4107;Michal Prokop;01.04.1932 1:40:24;8105;17
905940/5879;Zaneta Danko;15.10.1959 22:19:24;4502;10
906344/6041;Nikola Novak;15.05.1983 18:35:24;9973;20
906434/7376;Michal Kiska;20.12.1960 12:41:24;7696;16
906663/7151;Patricia Kiska;16.02.2003 0:16:24;9667;20
906695/3440;Petra Tenky;20.05.1977 0:36:24;9762;20
906795/4742;Mia Iglar;16.10.2010 19:31:24;7182;15
907089/7248;Juraj Mastny;16.07.2004 13:24:24;8351;17
907111/6409;Rastislav Nizky;25.09.1990 17:57:24
908513/7842;Anton Siroky;21.09.1993 22:55:24;3741;8
908559/3799;Radoslav Jurovcik;13.12.1929 12:33:24;7123;15
908617/3407;Lukas Hruby;25.03.1972 3:21:24;1428;3
908656/3139;Zoltan Liska;06.08.1946 19:17:24;7512;16
908887/8708;Juraj Vysoky;04.10.1995 0:48:24;8581;18
909276/5040;Michaela Florek;30.04.2004 7:44:24
909566/4041;Natalia Priemerny;15.05.1945 13:13:24;9623;20
909698/9093;Andrej Vysoky;04.03.1968 3:34:24;9925;20
909896/3473;Andrej Vysoky;21.10.1960 2:31:24;7017;15
909941/1739;Mia Tenky;30.07.1955 1:28:24;8125;17
909981/1895;Radoslav Priemerny;09.01.1935 1:53:24;4282;9
910062/2454;Natalia Stevuliak;22.12.1975 20:57:24;9604;20
910212/4779;Andrej Florek;02.07.1995 6:10:24;8603;18
912032/7150;Zoltan Zavodancik;22.12.2003 12:02:24
912069/7930;Rastislav Nizky;18.07.1932 4:56:24;5441;11
912333/8872;Mia Nizky;10.04.1981 4:15:24;7891;16
912451/9443;Mia Zavodancik;15.08.1947 1:11:24;8444;17
912484/9711;Petra Iglar;03.04.1975 17:17:24;8205;17
912546/3041;Zoltan Jurovcik;23.07.2015 2:56:24;9452;19
913842/8325;Andrej Novak;11.09.1958 19:38:24;9855;20
917837/9641;Michal Vysoky;09.04.1976 0:25:24;9921;20
917885/6933;Michal Priemerny;05.06.1920 12:10:24;5423;11
917991/7545;Jakub Stevuliak;30.10.1921 9:08:24;8215;17
918153/4660;Sylvia Prokop;17.08.1947 19:31:24;8907;18
918342/8206;Anton Nizky;24.10.2005 10:45:24;6261;13
918422/6448;Andrej Florek;02.07.1921 22:45:24;9704;20
918544/5901;Marek Lassak;18.03.1953 6:07:24;3001;7
918553/9268;Juraj Liska;14.12.1934 18:25:24;9212;19
918627/1322;Mia Hruby;25.06.1945 11:43:24
918680/3716;Andrej Siroky;12.10.1973 23:50:24;5303;11
918845/8867;Rastislav Iglar;06.03.1960 3:56:24;5492;11
918936/6389;Andrej Kocur;04.05.1954 6:27:24;1888;4
918997/7663;Andrej Vojtassak;07.04.2017 17:24:24;7604;16
919079/6917;Marek Fico;31.03.1976 22:11:24;5083;11
919136/3968;Andrej Lassak;06.02.1985 19:12:24;2119;5
